data,hora,natureza_acidente,situacao,bairro,endereco,numero,detalhe_endereco_acidente,complemento,endereco_cruzamento,numero_cruzamento,referencia_cruzamento,bairro_cruzamento,tipo,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,,,,,,,
2017-07-14,01:19:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA ERNESTO DE PAULA SANTOS,,,CRUZAMENTO AVENIDA FERNANDO SIMOES BARBOSA,RUA ERNESTO DE PAULA SANTOS,,CRUZAMENTO AVENIDA FERNANDO SIMOES BARBOSA,BOA VIAGEM,COLISÃO,2,,,,,,,,,1,,,,,,,,
2017-07-14,07:45:00,SEM VÍTIMA,FINALIZADA,TORRÕES,RUA ANGELICA,802,,E/F A REIDENCIA,RUA ANGELICA,802,E/F A REIDENCIA,TORRÕES,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-07-14,08:11:00,SEM VÍTIMA,FINALIZADA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,,,HA 100 METROS DO CREA ,SENTIDO JOANA BEZERRA,AV GOVERNADOR AGAMENON MAGALHAES,,HA 100 METROS DO CREA ,SENTIDO JOANA BEZERRA,SANTO AMARO,COLISÃO,1,,,,,1,,,,0,,,,,,
2017-07-14,08:45:00,COM VÍTIMA,FINALIZADA,IPSEP,RUA ARISTIDES LOBO,77,,RUA DA MERCATIU BATERIAS,RUA ARISTIDES LOBO,77,RUA DA MERCATIU BATERIAS,IPSEP,COLISÃO,1,1,,,,,,,,1,,,,,,,,
2017-07-14,09:23:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,AV CONSELHEIRO AGUIAR,,,cruzamento com a rua mamnguape,AV CONSELHEIRO AGUIAR,,cruzamento com a rua mamnguape,BOA VIAGEM,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-07-14,10:11:00,SEM VÍTIMA,FINALIZADA,ESPINHEIRO,RUA DO ESPINHEIRO,,,E/F AO SUPERMERCADO EXTRA,RUA DO ESPINHEIRO,,E/F AO SUPERMERCADO EXTRA,ESPINHEIRO,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-07-14,10:49:00,SEM VÍTIMA,CANCELADA,IPSEP,RUA JEAN EMILE FAVRE,1586,,EM FRENTE AO SUPERMECADO QUALIPREÇO,RUA JEAN EMILE FAVRE,1586,EM FRENTE AO SUPERMECADO QUALIPREÇO,IPSEP,COLISÃO,1,1,,,,,,,,0,,,,,,,,
2017-07-14,11:08:00,SEM VÍTIMA,CANCELADA,AREIAS,AV RECIFE,,,SEMAFORO 621 / SENT CAXANGA,AV RECIFE,,SEMAFORO 621 / SENT CAXANGA,AREIAS,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-07-14,12:01:00,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,3214,,EM FRENTE A FERREIRA COSTA, SENTIDO RECIFE, SEMAFORO 386,AV MARECHAL MASCARENHAS DE MORAES,3214,EM FRENTE A FERREIRA COSTA, SENTIDO RECIFE, SEMAFORO 386,IMBIRIBEIRA,COLISÃO,1,1,,,,,,,,0,,,,
2017-07-14,12:20:00,SEM VÍTIMA,FINALIZADA,PAISSANDU,AV GOVERNADOR AGAMENON MAGALHAES,,,NO SEMAFORO 069,AV GOVERNADOR AGAMENON MAGALHAES,,NO SEMAFORO 069,PAISSANDU,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-07-14,12:43:00,SEM VÍTIMA,FINALIZADA,CORDEIRO,RUA DR MIGUEL VIEIRA FERREIRA,320,,CRUZ COM A R. CLÁUDIO BROTHERHOOD,RUA DR MIGUEL VIEIRA FERREIRA,320,CRUZ COM A R. CLÁUDIO BROTHERHOOD,CORDEIRO,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-07-14,13:04:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA PADRE CARAPUCEIRO,,,APOS O COLEGIO MOTIVO AO LADO DO CANAL,RUA PADRE CARAPUCEIRO,,APOS O COLEGIO MOTIVO AO LADO DO CANAL,BOA VIAGEM,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-07-14,13:24:00,COM VÍTIMA,FINALIZADA,NOVA DESCOBERTA,AV VEREADOR OTACILIO AZEVEDO,3600/240,,PROX. DO RESTAURANTE REI DO CUPIM E HOTEL HARUS,AV VEREADOR OTACILIO AZEVEDO,3600/240,PROX. DO RESTAURANTE REI DO CUPIM E HOTEL HARUS,NOVA DESCOBERTA,COLISÃO,,1,,,,1,,,,2,,,,,,,,
2017-07-14,13:30:00,SEM VÍTIMA,PENDENTE,AFOGADOS,AV SUL,,,APOS A PONTE MOTOCOLOMBÓ E/F DO TROCÃO,AV SUL,,APOS A PONTE MOTOCOLOMBÓ E/F DO TROCÃO,AFOGADOS,COLISÃO,1,1,,,,,,,,0,,,,,,,,
2017-07-14,13:57:00,,CANCELADA,BOA VIAGEM,RUA GENERAL EDSON AMANCIO RAMALHO,,,AO LADO DO CANAL, EM FRENTE AO COLEGIO MOTIVO,RUA GENERAL EDSON AMANCIO RAMALHO,,AO LADO DO CANAL, EM FRENTE AO COLEGIO MOTIVO,BOA VIAGEM,COLISÃO,2,,,,,,,,,0,,,,,,
2017-07-14,15:16:00,COM VÍTIMA,FINALIZADA,MADALENA,RUA BENFICA,,,AO LADO DO MUSSEU DA ABOLIÇÃO,RUA BENFICA,,AO LADO DO MUSSEU DA ABOLIÇÃO,MADALENA,ATROPELAMENTO,,,,,1,1,,,,1,,,,,,,,
2017-07-14,15:32:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA GENERAL EDSON AMANCIO RAMALHO,,,EM FRENTE DO HIPER BOMPREÇO, NA RUA DO CANAL,RUA GENERAL EDSON AMANCIO RAMALHO,,EM FRENTE DO HIPER BOMPREÇO, NA RUA DO CANAL,BOA VIAGEM,COLISÃO,1,,,,,,1,,,0,,,,,,
2017-07-14,16:10:00,SEM VÍTIMA,FINALIZADA,SAN MARTIN,RUA DELMIRO GOUVEIA,,,E/F DA CHESF NO GIRADOURO,RUA DELMIRO GOUVEIA,,E/F DA CHESF NO GIRADOURO,SAN MARTIN,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-07-14,16:20:00,SEM VÍTIMA,CANCELADA,IBURA,RUA VEREADOR RAMOS PREDOSA,235,,APOS A PROAB SEGUNDA A ESQUERDA,RUA VEREADOR RAMOS PREDOSA,235,APOS A PROAB SEGUNDA A ESQUERDA,IBURA,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-07-14,16:21:00,SEM VÍTIMA,FINALIZADA,IPUTINGA,AV CAXANGA,,,EM FRENTE AO EXTRA, SENTIDO CENTRO,AV CAXANGA,,EM FRENTE AO EXTRA, SENTIDO CENTRO,IPUTINGA,COLISÃO,1,,,,,1,,,,0,,,,,,
2017-07-14,16:56:00,SEM VÍTIMA,FINALIZADA,SANTO AMARO,RUA DOS PALMARES,190,,E/F DO PROCAP,RUA DOS PALMARES,190,E/F DO PROCAP,SANTO AMARO,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-07-14,17:05:00,SEM VÍTIMA,FINALIZADA,CASA AMARELA,EST DO ARRAIAL,,,E/F AO HOSPITAL AGAMENON MAGALHAES - AO LADO DO EXTRABOM,EST DO ARRAIAL,,E/F AO HOSPITAL AGAMENON MAGALHAES - AO LADO DO EXTRABOM,CASA AMARELA,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-07-14,17:05:00,SEM VÍTIMA,FINALIZADA,CAXANGÁ,AV CAXANGA,,,EM FRENTE AO POSTO BR, SENTIDO SUB,AV CAXANGA,,EM FRENTE AO POSTO BR, SENTIDO SUB,CAXANGÁ,COLISÃO,2,,,,,,,,,0,,,,,,
2017-07-14,17:35:00,COM VÍTIMA,FINALIZADA,AFOGADOS,RUA SAO MIGUEL,709,,CRUZ.COM RUA OLEGARIO MARIANO,RUA SAO MIGUEL,709,CRUZ.COM RUA OLEGARIO MARIANO,AFOGADOS,COLISÃO,1,1,,,,,,,,1,,,,,,,,
2017-07-14,18:04:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,,,SEMAFORO 155 - FAIXA DIREITA,AV ENGENHEIRO DOMINGOS FERREIRA,,SEMAFORO 155 - FAIXA DIREITA,BOA VIAGEM,COLISÃO,1,,,,,1,,,,0,,,,,,,,
2017-07-14,18:06:00,SEM VÍTIMA,FINALIZADA,TORRÕES,EST DO FORTE DO ARRAIAL N. DO B. JESUS,,,CRUZAMENTO COM RUA ADELINO FRUTUOSO,EST DO FORTE DO ARRAIAL N. DO B. JESUS,,CRUZAMENTO COM RUA ADELINO FRUTUOSO,TORRÕES,COLISÃO,,,,,,,,,,0,,,,,,,,
2017-07-14,18:43:00,SEM VÍTIMA,FINALIZADA,MADALENA,RUA BENFICA,,,PX AO POSTO PETROCAL - SENT DERBY,RUA BENFICA,,PX AO POSTO PETROCAL - SENT DERBY,MADALENA,COLISÃO,1,,,,,1,,,,0,,,,,,,,
2017-07-14,19:29:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA BARAO DE SOUZA LEAO,,,E/F A PRAÇA DE BOA VIAGEM E PROX A IGREJA DE NOSSA SENHORA,RUA BARAO DE SOUZA LEAO,,E/F A PRAÇA DE BOA VIAGEM E PROX A IGREJA DE NOSSA SENHORA,BOA VIAGEM,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-07-14,20:20:00,SEM VÍTIMA,CANCELADA,SAN MARTIN,AV GENERAL SAN MARTIN,,,E/F AOS CORREIOS,AV GENERAL SAN MARTIN,,E/F AOS CORREIOS,SAN MARTIN,COLISÃO,,,,,,,1,,,0,,,,,,,,
2017-07-14,20:26:00,SEM VÍTIMA,FINALIZADA,PORTO DA MADEIRA,AV BEBERIBE,,,E/F AO POSTO PETROL,AV BEBERIBE,,E/F AO POSTO PETROL,PORTO DA MADEIRA,ENGAVETAMENTO,2,,,,,1,,,,0,,,,,,,,
2017-07-14,23:28:00,SEM VÍTIMA,FINALIZADA,DERBY,PRC DO DERBY,,,E/F A SUBWAY,PRC DO DERBY,,E/F A SUBWAY,DERBY,COLISÃO,1,,,,,,,,,0,,,,,,,,
2017-07-15,00:03:00,SEM VÍTIMA,CANCELADA,BOA VISTA,AV CONDE DA BOA VISTA,,,CRUZAMENTO COM A RUA GERVASIO PIRES,AV CONDE DA BOA VISTA,,CRUZAMENTO COM A RUA GERVASIO PIRES,BOA VISTA,COLISÃO,1,,,,,,1,,,0,,,,,,,,
2017-07-15,02:17:00,VÍTIMA FATAL,FINALIZADA,AFOGADOS,RUA SAO MIGUEL,,,CRUZAMENTO COM A RUA COSME E VIANA,RUA SAO MIGUEL,,CRUZAMENTO COM A RUA COSME E VIANA,AFOGADOS,COLISÃO,,,1,,,,1,,,,1,,,,,,,
2017-07-15,09:59:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,AV CONSELHEIRO AGUIAR,3600,,EM FRENTE A FRUTARIA,AV CONSELHEIRO AGUIAR,3600,EM FRENTE A FRUTARIA,BOA VIAGEM,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-07-15,10:33:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,4371,,EM FRENTE AO INGÁ VINHOS FINOS,AV ENGENHEIRO DOMINGOS FERREIRA,4371,EM FRENTE AO INGÁ VINHOS FINOS,BOA VIAGEM,COLISÃO,3,,,,,,,,,0,,,,,,,,
2017-07-15,10:42:00,SEM VÍTIMA,FINALIZADA,ENCRUZILHADA,AV JOAO DE BARROS,,,EM FRENTE AO ESTACIONAMENTO DO ETEPAM,AV JOAO DE BARROS,,EM FRENTE AO ESTACIONAMENTO DO ETEPAM,ENCRUZILHADA,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-07-15,12:11:00,SEM VÍTIMA,FINALIZADA,DERBY,RUA BARAO DE GOIANA,110,,EM FRENTE AO EDF/DERBY CENTER,RUA BARAO DE GOIANA,110,EM FRENTE AO EDF/DERBY CENTER,DERBY,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-07-15,12:41:00,COM VÍTIMA,FINALIZADA,CASA AMARELA,RUA PADRE LEMOS,,,av norte, próximo a entrada do vasco e a loja kinitos,RUA PADRE LEMOS,,av norte, próximo a entrada do vasco e a loja kinitos,CASA AMARELA,COLISÃO,1,1,,,,,,,,1,,,,,,
2017-07-15,13:10:00,SEM VÍTIMA,CANCELADA,BOA VIAGEM,RUA PADRE CABRAL,286,,EDF. EUROPA ITALIA,RUA PADRE CABRAL,286,EDF. EUROPA ITALIA,BOA VIAGEM,COLISÃO,1,,,,,,1,,,0,,,,,,,,
2017-07-15,14:01:00,SEM VÍTIMA,CANCELADA,GRAÇAS,AV RUI BARBOSA,,,E/F AO MUSEU DO ESTADO DE PERNAMBUCO.,AV RUI BARBOSA,,E/F AO MUSEU DO ESTADO DE PERNAMBUCO.,GRAÇAS,COLISÃO,1,,,,,1,,,,0,,,,,,,,
2017-07-15,14:10:00,SEM VÍTIMA,FINALIZADA,AFOGADOS,AV CENTRAL,,,EM FRENTE A ESTAÇAO DE AFOGADOS, E DO ESTACIONAMENTO, DO MERCADO PUBLICO,AV CENTRAL,,EM FRENTE A ESTAÇAO DE AFOGADOS, E DO ESTACIONAMENTO, DO MERCADO PUBLICO,AFOGADOS,COLISÃO,2,,,,,,,,,0,,,,
2017-07-15,14:14:00,SEM VÍTIMA,FINALIZADA,DOIS UNIDOS,AV HILDEBRANDO DE VASCONCELOS,2953,,E/F A RESIDENCIA. PROX. AO FORRÓ DO ARLINDO,AV HILDEBRANDO DE VASCONCELOS,2953,E/F A RESIDENCIA. PROX. AO FORRÓ DO ARLINDO,DOIS UNIDOS,COLISÃO,1,,,,,1,,,,0,,,,,,,,
2017-07-15,16:12:00,SEM VÍTIMA,FINALIZADA,AFLITOS,RUA CAPITAO SAMPAIO XAVIER,434,,EM FRENTE DO PORTAL DA PICANHA,RUA CAPITAO SAMPAIO XAVIER,434,EM FRENTE DO PORTAL DA PICANHA,AFLITOS,COLISÃO,1,,,,,,1,,,0,,,,,,,,
2017-07-15,16:53:00,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,RUA PAMPULHA,160,,EM FRENTE A CASA BRANCA RECEPÇOES,RUA PAMPULHA,160,EM FRENTE A CASA BRANCA RECEPÇOES,IMBIRIBEIRA,COLISÃO,1,1,,,,,,,,0,,,,,,,,
2017-07-15,17:38:00,SEM VÍTIMA,FINALIZADA,VÁRZEA,RUA JOAO FRANCISCO LISBOA,184,,RESIDENCIA CRUZ COM A RUA MARIO CAMPELO APOS A PRAÇA DA VARZEA,RUA JOAO FRANCISCO LISBOA,184,RESIDENCIA CRUZ COM A RUA MARIO CAMPELO APOS A PRAÇA DA VARZEA,VÁRZEA,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-07-15,18:34:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,AV CONSELHEIRO AGUIAR,4635,,E/F A FARMÁCIA PAGUE MENOS // PROX A PADARIA SABOR DE BEIJO,AV CONSELHEIRO AGUIAR,4635,E/F A FARMÁCIA PAGUE MENOS // PROX A PADARIA SABOR DE BEIJO,BOA VIAGEM,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-07-15,18:52:00,SEM VÍTIMA,CANCELADA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,,,EM FRENTE DO BOMPREÇO, SENT. OLINDA,AV GOVERNADOR AGAMENON MAGALHAES,,EM FRENTE DO BOMPREÇO, SENT. OLINDA,SANTO AMARO,COLISÃO,2,,,,,,,,,0,,,,,,
2017-07-15,19:18:00,,CANCELADA,BOA VIAGEM,RUA MARIA CAROLINA,2964,,EM FRENTE DA FARMACIA PAGUE MENOS,RUA MARIA CAROLINA,2964,EM FRENTE DA FARMACIA PAGUE MENOS,BOA VIAGEM,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-07-15,19:47:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA ANTONIO FALCAO,,,NA SUBIDA DA VIA MANGUE, POR BAIXO DO VIADUTO,RUA ANTONIO FALCAO,,NA SUBIDA DA VIA MANGUE, POR BAIXO DO VIADUTO,BOA VIAGEM,COLISÃO,2,,,,,,,,,0,,,,,,
2017-07-15,19:47:00,SEM VÍTIMA,FINALIZADA,ÁGUA FRIA,AV BEBERIBE,,,AO LADO DO MERCADO DE AGUA FRIA, EM FRENTE DA FARMACIA PAGUE MENOS,AV BEBERIBE,,AO LADO DO MERCADO DE AGUA FRIA, EM FRENTE DA FARMACIA PAGUE MENOS,ÁGUA FRIA,COLISÃO,2,,,,,,,,,0,,,,,,
2017-07-15,20:38:00,SEM VÍTIMA,CANCELADA,AFOGADOS,RUA VINTE E UM DE ABRIL,,,E/F A MASTERBOI,RUA VINTE E UM DE ABRIL,,E/F A MASTERBOI,AFOGADOS,COLISÃO,1,1,,,,,,,,0,,,,,,,,
2017-07-15,22:15:00,SEM VÍTIMA,CANCELADA,DOIS UNIDOS,RUA DO AGAVE,127,,APOS O FORRÓ DO ARLINDO A ESQUERDA,RUA DO AGAVE,127,APOS O FORRÓ DO ARLINDO A ESQUERDA,DOIS UNIDOS,COLISÃO,,1,,,,,1,,,0,,,,,,,,
2017-07-15,22:42:00,COM VÍTIMA,FINALIZADA,NOVA DESCOBERTA,RUA NOVA DESCOBERTA,,,PROXIMO AO LAGO DONA REGINA,RUA NOVA DESCOBERTA,,PROXIMO AO LAGO DONA REGINA,NOVA DESCOBERTA,ATROPELAMENTO,,,,,1,1,,,,1,,,,,,,,
2017-07-16,00:04:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,,,APOS A GALERIA JOANA DARC,AV ENGENHEIRO DOMINGOS FERREIRA,,APOS A GALERIA JOANA DARC,BOA VIAGEM,ATROPELAMENTO,1,,,,1,,,,,1,,,,,,,,
2017-07-16,00:59:00,SEM VÍTIMA,FINALIZADA,TORRE,RUA JOSE BONIFACIO,,,ESQUINA COM O CARREFOUR,RUA JOSE BONIFACIO,,ESQUINA COM O CARREFOUR,TORRE,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-07-16,04:15:00,SEM VÍTIMA,FINALIZADA,BOA VISTA,AV GOVERNADOR AGAMENON MAGALHAES,,,SEMAFORO 173, EM FRENTE AO BOM PREÇO,AV GOVERNADOR AGAMENON MAGALHAES,,SEMAFORO 173, EM FRENTE AO BOM PREÇO,BOA VISTA,COLISÃO,2,,,,,,,,,0,,,,,,
2017-07-16,08:04:00,SEM VÍTIMA,FINALIZADA,BOA VISTA,AV MANOEL BORBA,,,SEMAFORO 029,CRUZ/COM A RUA JOSÉ DE ALENCAR,AV MANOEL BORBA,,SEMAFORO 029,CRUZ/COM A RUA JOSÉ DE ALENCAR,BOA VISTA,COLISÃO,2,,,,,,,,,0,,,,,,
2017-07-16,09:13:00,COM VÍTIMA,FINALIZADA,IBURA,AV DOM HELDER CAMARA,,,por trás do nucleo policial na entrada do ibura,AV DOM HELDER CAMARA,,por trás do nucleo policial na entrada do ibura,IBURA,COLISÃO,,1,,,,1,,,,2,,,,,,,,
2017-07-16,10:06:00,SEM VÍTIMA,FINALIZADA,MANGUEIRA,RUA SAO MIGUEL,1347,,EM FRENTE A DROGARIA BONGI,RUA SAO MIGUEL,1347,EM FRENTE A DROGARIA BONGI,MANGUEIRA,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-07-16,10:46:00,SEM VÍTIMA,FINALIZADA,TOTÓ,AV LIBERDADE,1673,,EM FRENTE AO MERCADINHO BR,AV LIBERDADE,1673,EM FRENTE AO MERCADINHO BR,TOTÓ,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-07-16,11:09:00,SEM VÍTIMA,CANCELADA,ROSARINHO,RUA CAIO PEREIRA,275,,RUA DO RESTAURANTE DO CUNHA,RUA CAIO PEREIRA,275,RUA DO RESTAURANTE DO CUNHA,ROSARINHO,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-07-16,11:17:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA PROFESSOR AUGUSTO LINS E SILVA,626,,EM FRENTE AO EDF ILHA DE TRÓIA,RUA PROFESSOR AUGUSTO LINS E SILVA,626,EM FRENTE AO EDF ILHA DE TRÓIA,BOA VIAGEM,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-07-16,12:08:00,SEM VÍTIMA,FINALIZADA,TEJIPIÓ,RUA FALCAO DE LACERDA,350,,EM FRENTE AO CARTORIO DE TEJIPIO,RUA FALCAO DE LACERDA,350,EM FRENTE AO CARTORIO DE TEJIPIO,TEJIPIÓ,COLISÃO,3,,,,,,,,,0,,,,,,,,
2017-07-16,13:22:00,SEM VÍTIMA,FINALIZADA,MUSTARDINHA,RUA VINTE E UM DE ABRIL,1254,,COM RUA GONÇALVES DA LUZ, PROX. DO ARMAZEM CONSTRUAÇO,RUA VINTE E UM DE ABRIL,1254,COM RUA GONÇALVES DA LUZ, PROX. DO ARMAZEM CONSTRUAÇO,MUSTARDINHA,COLISÃO,2,,,,,,,,,0,,,,,,
2017-07-16,13:41:00,SEM VÍTIMA,FINALIZADA,IMBIRIBEIRA,RUA PAMPULHA,160,,COM RUA ITAJAI, EM FRENTE A PADARIA VALE DO RIO DOCE,RUA PAMPULHA,160,COM RUA ITAJAI, EM FRENTE A PADARIA VALE DO RIO DOCE,IMBIRIBEIRA,COLISÃO,2,,,,,,,,,0,,,,,,
2017-07-16,15:47:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,653,,COM ODORICO MENDES, EM FRENTE A IGREJA BATISTA BIBLICA,AV GOVERNADOR AGAMENON MAGALHAES,653,COM ODORICO MENDES, EM FRENTE A IGREJA BATISTA BIBLICA,SANTO AMARO,ENGAVETAMENTO,3,,,,,,,,,2,,,,,,
2017-07-16,18:05:00,SEM VÍTIMA,FINALIZADA,BOA VISTA,RUA DAS NINFAS,269,,PROX. A BOATE METROPOLE,RUA DAS NINFAS,269,PROX. A BOATE METROPOLE,BOA VISTA,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-07-16,19:01:00,SEM VÍTIMA,FINALIZADA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,,,EM FRENTE POSTO DISLUB, PROX DA UPE, APOS O VIADUTO DA AVENIDA NORTE, SENTIDO RECIFE OLINDA,AV GOVERNADOR AGAMENON MAGALHAES,,EM FRENTE POSTO DISLUB, PROX DA UPE, APOS O VIADUTO DA AVENIDA NORTE, SENTIDO RECIFE OLINDA,SANTO AMARO,COLISÃO,2,,,,,,,,,0,,
2017-07-16,19:15:00,SEM VÍTIMA,FINALIZADA,JARDIM SÃO PAULO,RUA ARLINDO SA,,,CRUZAMENTO COM A RUA MOJOR GODOFREDO LUIZ PEREIRA LIMA,RUA ARLINDO SA,,CRUZAMENTO COM A RUA MOJOR GODOFREDO LUIZ PEREIRA LIMA,JARDIM SÃO PAULO,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-07-16,19:30:00,COM VÍTIMA,FINALIZADA,TORREÃO,AV NORTE,,,PROXIMO A PRAÇA DA PICANHA,AV NORTE,,PROXIMO A PRAÇA DA PICANHA,TORREÃO,COLISÃO,3,,,,,,,,,3,,,,,,,,
2017-07-16,19:36:00,SEM VÍTIMA,CANCELADA,CORDEIRO,RUA DR JOAO LACERDA,87,,PROX HABITACIONAL DO CORDEIRO,RUA DR JOAO LACERDA,87,PROX HABITACIONAL DO CORDEIRO,CORDEIRO,COLISÃO,1,1,,,,,,,,0,,,,,,,,
2017-07-16,19:48:00,SEM VÍTIMA,CANCELADA,ALTO JOSÉ BONIFÁCIO,RUA ALTO JOSE BONIFACIO,441,,NA SUBIDA DA LADEIRA DO BOI,RUA ALTO JOSE BONIFACIO,441,NA SUBIDA DA LADEIRA DO BOI,ALTO JOSÉ BONIFÁCIO,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-07-16,19:51:00,SEM VÍTIMA,CANCELADA,ILHA JOANA BEZERRA,RUA DOM PAULO II,,,EM CIMA DO VIADUTO, SENTIDO BOA VIAGEM,RUA DOM PAULO II,,EM CIMA DO VIADUTO, SENTIDO BOA VIAGEM,ILHA JOANA BEZERRA,COLISÃO,2,,,,,,,,,0,,,,,,
2017-07-16,19:59:00,SEM VÍTIMA,FINALIZADA,ILHA JOANA BEZERRA,RUA DOM PAULO II,,,NA DESCIDA DO VIADULTO, SENT. PINA E RUA IMPERIAL,RUA DOM PAULO II,,NA DESCIDA DO VIADULTO, SENT. PINA E RUA IMPERIAL,ILHA JOANA BEZERRA,COLISÃO,2,,,,,,,,,0,,,,,,
2017-07-16,20:34:00,COM VÍTIMA,FINALIZADA,CABANGA,PTE GOVERNADOR PAULO GUERRA,,,PROX DA ENTREDA DO SHOPPING RIO MAR, EM CIMA DA PONTE, SENTIDO PINA,PTE GOVERNADOR PAULO GUERRA,,PROX DA ENTREDA DO SHOPPING RIO MAR, EM CIMA DA PONTE, SENTIDO PINA,CABANGA,COLISÃO,,1,,,,,1,,,1,,,,
2017-07-16,21:40:00,SEM VÍTIMA,FINALIZADA,JORDÃO,AV MARIA IRENE,,,EM FRENTE A PRAÇA DO JORDÃO BAIXO, PROX DO NUCLEO DA POLICIA,AV MARIA IRENE,,EM FRENTE A PRAÇA DO JORDÃO BAIXO, PROX DO NUCLEO DA POLICIA,JORDÃO,COLISÃO,2,,,,,,,,,0,,,,,,
2017-07-16,22:01:00,COM VÍTIMA,FINALIZADA,TORREÃO,AV NORTE,,,PROX A PRAÇA DA PICANHA,AV NORTE,,PROX A PRAÇA DA PICANHA,TORREÃO,ACID. DE PERCURSO,3,3,,,,,,,,6,,,,,,,,
2017-07-16,22:12:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA DOS NAVEGANTES,1000,,PROX DO MINUTO PÃO DE AÇUCAR, PROX DO HOLIDAY,RUA DOS NAVEGANTES,1000,PROX DO MINUTO PÃO DE AÇUCAR, PROX DO HOLIDAY,BOA VIAGEM,COLISÃO,4,,,,,,,,,0,,,,,,
2017-07-16,22:50:00,COM VÍTIMA,FINALIZADA,AREIAS,RUA IPOJUCA,,,PROX DA ESCOLA HEROIS DA RESTAURAÇÃO, NA PRAÇA DO HEROIS DA RESTAURAÇÃO,RUA IPOJUCA,,PROX DA ESCOLA HEROIS DA RESTAURAÇÃO, NA PRAÇA DO HEROIS DA RESTAURAÇÃO,AREIAS,COLISÃO,1,1,,,,,,,,2,,,,,,
2017-07-17,01:27:00,SEM VÍTIMA,FINALIZADA,GRAÇAS,AV GOVERNADOR AGAMENON MAGALHAES,,,CRUZAMENTO COM A AV GOV AGAMENON MAGALHAES COM DR BANDEIRA FILHO MAC DOLNADS E A EMBRATEL DA AGAMENON,AV GOVERNADOR AGAMENON MAGALHAES,,CRUZAMENTO COM A AV GOV AGAMENON MAGALHAES COM DR BANDEIRA FILHO MAC DOLNADS E A EMBRATEL DA AGAMENON,GRAÇAS,COLISÃO,2,,,,,,,,,0,,,,,,,,
2017-07-17,07:16:00,COM VÍTIMA,FINALIZADA,DOIS UNIDOS,RUA DIVISOPOLIS,98,,NA RUA DA QUADRA DO ALTO DO CAPITÃO,RUA DIVISOPOLIS,98,NA RUA DA QUADRA DO ALTO DO CAPITÃO,DOIS UNIDOS,COLISÃO,,1,,,,1,,,,1,,,,,,,,
